variant_name,model_family,true_distance_m,count,mae,mean_relative_error,mean_signed_error,within_10m_rate
depth_plus_normalized_geometry,rf,25.0,42,19.894224269998077,0.7957689707999233,19.894224269998077,0.09523809523809523
depth_plus_normalized_geometry,rf,30.0,35,25.342563503423676,0.8447521167807892,25.342563503423676,0.0
depth_plus_normalized_geometry,rf,35.0,47,26.69609925858038,0.7627456931022963,26.69609925858038,0.2978723404255319
depth_plus_normalized_geometry,rf,4.0,18,16.124281305114636,4.031070326278659,16.124281305114636,0.0
depth_plus_normalized_geometry,rf,40.0,37,27.283352672309885,0.6820838168077473,27.283352672309885,0.16216216216216217
depth_plus_normalized_geometry,rf,45.0,39,34.349746767937134,0.7633277059541584,34.349746767937134,0.07692307692307693
depth_plus_normalized_geometry,rf,5.0,6,16.117561728395064,3.2235123456790125,16.117561728395064,0.0
depth_plus_normalized_geometry,rf,50.0,42,28.763631163805734,0.5752726232761147,28.763631163805734,0.07142857142857142
depth_plus_normalized_geometry,rf,55.0,20,15.001794836647942,0.27275990612087175,15.001794836647942,0.2
depth_plus_normalized_geometry,rf,60.0,13,8.056725765690949,0.13427876276151582,8.056725765690949,0.7692307692307693
depth_plus_normalized_geometry,rf,65.0,19,17.200560119764933,0.2646240018425374,17.200560119764933,0.3157894736842105
depth_plus_normalized_geometry,rf,70.0,12,31.40447508192607,0.4486353583132296,31.40447508192607,0.0
depth_plus_normalized_geometry,rf,75.0,24,32.65813578238125,0.43544181043174995,32.65813578238125,0.0
depth_plus_normalized_geometry,rf,9.0,26,11.464612332112333,1.2738458146791478,11.464612332112333,0.0
depth_plus_normalized_geometry,xgb,10.0,19,9.937272724352384,0.9937272724352385,9.937272724352384,0.5263157894736842
depth_plus_normalized_geometry,xgb,15.0,44,11.670592871579258,0.7780395247719505,11.670592871579258,0.6136363636363636
depth_plus_normalized_geometry,xgb,20.0,46,17.250298956166144,0.862514947808307,17.250298956166144,0.391304347826087
depth_plus_normalized_geometry,xgb,25.0,42,18.814889907836914,0.7525955963134766,18.814889907836914,0.21428571428571427
depth_plus_normalized_geometry,xgb,30.0,35,25.04296362740653,0.8347654542468843,25.04296362740653,0.02857142857142857
depth_plus_normalized_geometry,xgb,35.0,47,26.87459945678711,0.7678456987653458,26.87459945678711,0.1276595744680851
depth_plus_normalized_geometry,xgb,4.0,18,14.953718185424805,3.738429546356201,14.953718185424805,0.0
depth_plus_normalized_geometry,xgb,40.0,37,27.614362046525287,0.690359051163132,27.614362046525287,0.08108108108108109
depth_plus_normalized_geometry,xgb,45.0,39,35.090751452323715,0.7797944767183049,35.090751452323715,0.07692307692307693
depth_plus_normalized_geometry,xgb,5.0,6,16.81117121378581,3.362234242757161,16.81117121378581,0.0
depth_plus_normalized_geometry,xgb,50.0,42,28.363365627470472,0.5672673125494094,28.363365627470472,0.07142857142857142
depth_plus_normalized_geometry,xgb,55.0,20,14.521322441101074,0.26402404438365595,14.521322441101074,0.25
depth_plus_normalized_geometry,xgb,60.0,13,6.9995125990647535,0.1166585433177459,6.9076253450833836,0.7692307692307693
depth_plus_normalized_geometry,xgb,65.0,19,18.26933609811883,0.28106670920182814,18.26933609811883,0.2631578947368421
depth_plus_normalized_geometry,xgb,70.0,12,31.465421676635742,0.4495060239519392,31.465421676635742,0.08333333333333333
depth_plus_normalized_geometry,xgb,75.0,24,30.915509859720867,0.4122067981296116,30.915509859720867,0.0
depth_plus_normalized_geometry,xgb,9.0,26,9.71593717428354,1.0795485749203932,9.71593717428354,0.7692307692307693
depth_repeated_16_with_geometry,ensemble,10.0,19,10.161842198386388,1.016184219838639,10.161842198386388,0.3684210526315789
depth_repeated_16_with_geometry,ensemble,15.0,44,15.255463562187135,1.0170309041458088,15.255463562187135,0.13636363636363635
depth_repeated_16_with_geometry,ensemble,20.0,46,20.402705381030394,1.02013526905152,20.402705381030394,0.0
