model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,mean_relative_error
bbox_expand_1_5x__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,72.39086713547559,32.3908671354756,1.0245849376356273
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,75.90432625919829,31.104310896470437,0.5816213223840511
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,79.37669089049342,30.880232610996078,0.6608802981653957
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.02614795600329,30.97190897041104,0.6390423865300177
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,78.2548691936884,31.012634537055476,0.603459234019429
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,81.65074976615266,48.34925023384736,0.3636990369781505
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.77911378108018,11.810527966971389,0.13235565278844835
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,75.92347969507429,35.9234796950743,1.1668980002416873
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,79.10974501786932,50.8902549821307,0.38418109051693855
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,75.32520003337473,12.08977147199516,0.13284174891418624
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,74.4443759846545,34.44437598465449,1.0591091202802105
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,84.19175451443597,45.80824548556401,0.3432169834393624
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,78.23302752878564,11.531284461947616,0.1318695566627104
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,77.40258340549408,37.40258340549409,1.2746868802031641
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,81.96460026168256,48.03539973831744,0.3603415742621918
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,74.7726741435478,12.056857579294935,0.13523659336996624
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,75.86585562256009,35.86585562256009,1.2093075084187546
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,81.33689927062272,48.66310072937728,0.3670564996941091
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,78.78555341861255,11.56419835464784,0.1294747122069304
bbox_expand_1_5x__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,75.98110376758848,35.98110376758849,1.12448849206462
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,74.74764911246929,30.287097632535346,0.5977513774901898
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,80.18788025542703,27.452520756473064,0.5596562226781207
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,71.7063554099242,30.050514229637518,0.5861195735169812
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,83.22917395797212,27.689104159370896,0.5712880266513293
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,87.88589225102055,42.11410774897945,0.3162662509568573
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,78.6556512354677,16.56561205023739,0.19503531299334975
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,70.2665789024891,30.766587777232512,1.0431011192331785
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,83.09033395444938,46.909666045550615,0.3569398771270463
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,72.54403981447558,16.19185001844226,0.1873968753669851
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,71.5049256456762,31.589754676000645,1.0705218794066396
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,92.68145054759172,37.31854945240828,0.2755926247866684
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,84.76726265645979,16.939374082032515,0.20267375061971435
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,69.028232159302,29.943420878464387,1.0156803590597172
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,82.89406496923743,47.105935030762566,0.3544272592248838
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,68.7329885309328,19.356540257070378,0.22497526658964942
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,67.37242317752937,28.372440927016203,1.0140504076341053
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,92.87771953280367,37.122280467196326,0.2781052426888309
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,88.57831394000257,13.7746838434044,0.16509535939705006
bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,73.16073462744882,33.160734627448825,1.0721518308322517
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,74.92771529985423,28.971832572834284,0.5176485167404571
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,79.8897516547873,28.434712156723787,0.5916615955027479
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,72.71789516006851,29.481587520950058,0.5792742737028039
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,82.09957179457304,27.92495720860801,0.530035838540401
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,87.2808292235519,42.719170776448095,0.3202804592981539
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,78.57512090940111,14.151508240385652,0.17090513319081302
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,70.55236608391782,31.935144617292302,1.002279752560303
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,85.6367112480791,44.36328875192091,0.3332589069855005
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,74.03430372455105,15.366377769322906,0.18713494828049543
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,69.21704699116184,30.6213227081914,0.8926931373614
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,88.92494719902471,41.07505280097527,0.30730201161080734
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,83.11593809425118,12.9366387114484,0.15467531810113058
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,71.88768517667378,33.248966526393204,1.1118663677592062
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,84.87497423179586,45.125025768204125,0.33913838242100997
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,69.56944221035943,16.540434626236255,0.19992430116676807
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,67.94241007679936,30.448446888368654,1.0268357865007085
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,89.68668421530793,40.31331578469206,0.30142253617529785
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,87.58079960844279,11.762581854535048,0.14188596521485797
bbox_expand_1_5x__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,73.16232209103627,33.42184234621594,0.9777237186198977
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,74.60845819997151,29.21086247878087,0.5552585917698117
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,80.30823770256781,27.912527164441684,0.5586478288875081
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,71.20652759619095,30.1335850303718,0.576415599188595
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,83.71016830634835,26.989804612850758,0.5374908214687248
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,89.42476192668023,40.57523807331975,0.30407647543140554
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,78.76518586204148,17.39988076220916,0.20662977898239004
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,69.23302923740584,30.283020118107892,0.9889379963440283
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,85.6696507607744,44.3303492392256,0.334833664618883
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,72.05046254177049,16.29836293775289,0.19220272191972101
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,70.01813919005062,30.469170055336416,0.9779582439404416
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,93.17987309258609,36.82012690741391,0.2733192862439281
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,85.47990918231248,18.50139858666543,0.22105683604505907
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,68.44791928476108,30.096870180879364,0.9999177487476153
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,84.4805583084214,45.519441691578606,0.34289316181871515
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,67.28754071108324,20.684655266142947,0.24568981625558223
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,66.37729867693889,28.46121484503081,0.9811096879569332
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,94.3689655449391,35.6310344550609,0.26525978904409586
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,90.24283101299972,14.115106258275375,0.16756974170919786
bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,72.08875979787281,32.104825391184974,0.9967663047311239
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.46666757143697,33.28651217193069,0.675785618221231
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,77.74734899162216,33.279871260231566,0.6790149231694969
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.83126207707959,33.424589469906856,0.6819892393537721
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.38275448597955,33.1417939622554,0.6728113020369556
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,76.54530504915091,53.454694950849095,0.40372105108240736
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,77.34153156876124,11.688039446142266,0.13090614461398073
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,78.45641159117143,38.45641159117144,1.2788031033282443
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,76.20196375037784,53.79803624962216,0.4065836834076084
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,77.42439601344557,11.686875440493457,0.1308684411507573
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,78.25930711046557,38.259307110465585,1.2732405207657833
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,76.88864634792397,53.111353652076026,0.4008584187572064
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.25866712407691,11.689203451791073,0.13094384807720416
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.65351607187729,38.65351607187729,1.284365685890705
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.79227697094015,53.20772302905984,0.4016407037037222
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.41468237554025,11.883080010432273,0.13364808757289012
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,78.78791690199473,38.787916901994734,1.2888712821685078
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,76.29833312736167,53.70166687263833,0.4058013984610925
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.26838076198223,11.492998881852255,0.12816420165507136
bbox_expand_2x__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.12490628034811,38.12490628034814,1.268734924487981
