dataset,dataset_group,distance_m,bbox_width_norm,bbox_area_ratio,bbox_height_norm
Original,Original,70.0,0.01166078,0.00015907,0.01364176
Original,Original,70.0,0.01413428,0.00021797,0.01542112
Original,Original,70.0,0.01130742,0.00012072,0.01067616
Original,Original,70.0,0.01130742,0.00013413,0.0118624
Original,Original,70.0,0.01201413,0.00019952,0.01660735
Original,Original,70.0,0.00954064,0.00010186,0.01067616
Original,Original,70.0,0.01236749,8.802e-05,0.00711744
Original,Original,70.0,0.01484099,0.00014084,0.00948992
Original,Original,70.0,0.01060071,0.00013204,0.01245552
Original,Original,70.0,0.01201413,9.976e-05,0.00830368
Original,Original,70.0,0.0155477,0.00011066,0.00711744
Original,Original,70.0,0.01024735,0.00018234,0.01779359
Original,Original,70.0,0.01130742,0.00012072,0.01067616
Original,Original,70.0,0.01378092,6.539e-05,0.00474496
Original,Original,70.0,0.01201413,0.00019952,0.01660735
Original,Original,70.0,0.01660777,7.88e-05,0.00474496
Original,Original,70.0,0.01095406,0.00017542,0.01601423
Original,Original,70.0,0.01448763,0.00026638,0.01838671
Original,Original,70.0,0.01484099,0.00014964,0.01008304
Original,Original,70.0,0.00918728,0.00013078,0.01423488
Original,Original,70.0,0.0155477,0.00019365,0.01245552
Original,Original,70.0,0.01448763,0.00030075,0.02075919
Original,Original,70.0,0.01024735,0.00012156,0.0118624
Original,Original,70.0,0.01060071,0.00013204,0.01245552
Original,Original,70.0,0.01201413,4.988e-05,0.00415184
Original,Original,70.0,0.01272085,8.299e-05,0.00652432
Original,Original,70.0,0.0130742,0.00017836,0.01364176
Original,Original,70.0,0.01448763,0.00014608,0.01008304
Original,Original,70.0,0.0130742,6.979e-05,0.00533808
Original,Original,70.0,0.01625442,0.00018318,0.01126928
Original,Original,70.0,0.01236749,0.00020539,0.01660735
Original,Original,70.0,0.01166078,0.00022132,0.01897983
Original,Original,70.0,0.01166078,0.00012449,0.01067616
Original,Original,70.0,0.01484099,0.00022886,0.01542112
Original,Original,70.0,0.01272085,0.00010563,0.00830368
Original,Original,70.0,0.01201413,0.00013539,0.01126928
Original,Original,70.0,0.01060071,0.00016347,0.01542112
Original,Original,70.0,0.01060071,0.00012575,0.0118624
Original,Original,70.0,0.01696113,0.00012072,0.00711744
Original,Original,70.0,0.01201413,9.264e-05,0.00771056
Original,Original,70.0,0.01166078,4.841e-05,0.00415184
Original,Original,70.0,0.01378092,0.00022886,0.01660735
Original,Original,70.0,0.01413428,0.0001006,0.00711744
Original,Original,70.0,0.01130742,0.00021461,0.01897983
Original,Original,70.0,0.01236749,7.335e-05,0.0059312
Original,Original,70.0,0.01024735,0.00012156,0.0118624
Original,Original,70.0,0.00954064,0.00011883,0.01245552
Original,Original,70.0,0.01378092,0.00013078,0.00948992
Original,Original,70.0,0.01024735,0.00012156,0.0118624
Original,Original,70.0,0.01201413,0.0002494,0.02075919
Original,Original,70.0,0.01413428,5.868e-05,0.00415184
Original,Original,70.0,0.01625442,0.0002121,0.01304864
Original,Original,70.0,0.00883392,8.383e-05,0.00948992
Original,Original,70.0,0.01060071,3.772e-05,0.00355872
Original,Original,70.0,0.01236749,8.802e-05,0.00711744
Original,Original,70.0,0.01201413,9.976e-05,0.00830368
Original,Original,70.0,0.01201413,0.00012114,0.01008304
Original,Original,70.0,0.01166078,5.533e-05,0.00474496
Original,Original,70.0,0.01130742,0.00020791,0.01838671
Original,Original,70.0,0.01236749,0.0001027,0.00830368
Original,Original,70.0,0.01236749,4.401e-05,0.00355872
Original,Original,70.0,0.01060071,5.03e-05,0.00474496
Original,Original,70.0,0.01024735,0.00013979,0.01364176
Original,Original,70.0,0.00989399,0.00015844,0.01601423
Original,Original,70.0,0.00989399,0.00013497,0.01364176
Original,Original,70.0,0.01272085,0.00018108,0.01423488
Original,Original,70.0,0.0180212,8.551e-05,0.00474496
Original,Original,70.0,0.0130742,0.00019386,0.014828
Original,Original,70.0,0.0130742,6.979e-05,0.00533808
Original,Original,70.0,0.01130742,0.00019449,0.01720047
Original,Original,70.0,0.01166078,0.00013832,0.0118624
Original,Original,70.0,0.01519435,0.00017123,0.01126928
Original,Original,70.0,0.01342756,0.0001115,0.00830368
Original,Original,70.0,0.01236749,0.0002274,0.01838671
Original,Original,70.0,0.00954064,9.054e-05,0.00948992
Original,Original,70.0,0.02014134,0.00021503,0.01067616
Original,Original,70.0,0.01095406,0.00014294,0.01304864
Original,Original,70.0,0.01166078,0.00015907,0.01364176
Original,Original,70.0,0.0130742,7.755e-05,0.0059312
Original,Original,70.0,0.01625442,0.00010605,0.00652432
Original,Original,70.0,0.01236749,0.00020539,0.01660735
Original,Original,70.0,0.01201413,0.00021377,0.01779359
Original,Original,70.0,0.00954064,3.961e-05,0.00415184
Original,Original,70.0,0.00989399,0.00014671,0.014828
Original,Original,70.0,0.01095406,0.00011045,0.01008304
Original,Original,70.0,0.01166078,0.00010374,0.0088968
Original,Original,70.0,0.01236749,6.602e-05,0.00533808
Original,Original,70.0,0.01060071,0.00011946,0.01126928
Original,Original,70.0,0.01166078,9.683e-05,0.00830368
Original,Original,70.0,0.00883392,4.192e-05,0.00474496
Original,Original,70.0,0.00883392,0.00014147,0.01601423
Original,Original,70.0,0.01625442,0.00011569,0.00711744
Original,Original,70.0,0.01236749,7.335e-05,0.0059312
Original,Original,70.0,0.01130742,6.707e-05,0.0059312
Original,Original,70.0,0.01024735,0.00010332,0.01008304
Original,Original,70.0,0.01166078,0.00011758,0.01008304
Original,Original,70.0,0.01272085,6.036e-05,0.00474496
Original,Original,70.0,0.00918728,9.264e-05,0.01008304
Original,Original,70.0,0.01342756,0.000223,0.01660735
Original,Original,70.0,0.01166078,0.00020749,0.01779359
Original,Original,70.0,0.01024735,7.293e-05,0.00711744
Original,Original,70.0,0.01130742,0.00019449,0.01720047
Original,Original,70.0,0.00954064,0.00010752,0.01126928
Original,Original,70.0,0.0130742,4.653e-05,0.00355872
Original,Original,70.0,0.0155477,0.0002121,0.01364176
Original,Original,70.0,0.00883392,6.811e-05,0.00771056
Original,Original,70.0,0.01378092,0.00023704,0.01720047
Original,Original,70.0,0.01236749,5.135e-05,0.00415184
Original,Original,70.0,0.01696113,0.0001006,0.0059312
Original,Original,70.0,0.01272085,0.00014335,0.01126928
Original,Original,70.0,0.01978799,0.00014084,0.00711744
Original,Original,70.0,0.01413428,5.03e-05,0.00355872
Original,Original,70.0,0.01378092,0.00023704,0.01720047
Original,Original,70.0,0.01272085,0.0001509,0.0118624
Original,Original,70.0,0.01095406,4.548e-05,0.00415184
Original,Original,70.0,0.0130742,0.00019386,0.014828
Original,Original,70.0,0.01095406,0.00011045,0.01008304
Original,Original,70.0,0.01342756,7.168e-05,0.00533808
Original,Original,70.0,0.00989399,0.00014671,0.014828
Original,Original,70.0,0.01166078,9.683e-05,0.00830368
Original,Original,70.0,0.01696113,0.00011066,0.00652432
Original,Original,70.0,0.01342756,0.00019114,0.01423488
Original,Original,70.0,0.01201413,0.00019952,0.01660735
Original,Original,70.0,0.01201413,9.264e-05,0.00771056
Original,Original,70.0,0.00954064,7.922e-05,0.00830368
Original,Original,70.0,0.01272085,0.00020371,0.01601423
Original,Original,70.0,0.01272085,0.00017353,0.01364176
Original,Original,70.0,0.01448763,0.00024919,0.01720047
Original,Original,70.0,0.00989399,0.0001115,0.01126928
Original,Original,70.0,0.01519435,0.00032443,0.02135231
Original,Original,70.0,0.01130742,0.00012743,0.01126928
Original,Original,70.0,0.01166078,0.00012449,0.01067616
Original,Original,70.0,0.01448763,6.874e-05,0.00474496
Original,Original,70.0,0.01130742,0.00014755,0.01304864
Original,Original,70.0,0.01660777,0.00030536,0.01838671
Original,Original,70.0,0.01448763,0.00016327,0.01126928
Original,Original,70.0,0.00989399,6.455e-05,0.00652432
Original,Original,70.0,0.00918728,5.994e-05,0.00652432
Original,Original,70.0,0.01625442,6.749e-05,0.00415184
Original,Original,70.0,0.0130742,0.00015509,0.0118624
Original,Original,70.0,0.01272085,0.00018108,0.01423488
Original,Original,70.0,0.01413428,0.0001509,0.01067616
Original,Original,70.0,0.01166078,0.00013141,0.01126928
Original,Original,70.0,0.01024735,0.00013371,0.01304864
Original,Original,70.0,0.01060071,6.287e-05,0.0059312
Original,Original,70.0,0.01342756,7.964e-05,0.0059312
Original,Original,70.0,0.01378092,0.00013895,0.01008304
Original,Original,70.0,0.01130742,9.389e-05,0.00830368
Original,Original,70.0,0.01519435,0.00018024,0.0118624
Original,Original,70.0,0.00954064,0.00014147,0.014828
Original,Original,70.0,0.01166078,0.00015216,0.01304864
Original,Original,70.0,0.01201413,4.988e-05,0.00415184
Original,Original,70.0,0.01378092,0.000188,0.01364176
Original,Original,70.0,0.01060071,0.00016347,0.01542112
Original,Original,70.0,0.01236749,0.00021273,0.01720047
Original,Original,70.0,0.01342756,0.00025485,0.01897983
Original,Original,70.0,0.01342756,0.0001115,0.00830368
Original,Original,70.0,0.01872792,0.00019994,0.01067616
Original,Original,70.0,0.01060071,0.00011946,0.01126928
Original,Original,70.0,0.01095406,0.00018192,0.01660735
Original,Original,70.0,0.01872792,0.00033324,0.01779359
Original,Original,70.0,0.01448763,6.015e-05,0.00415184
Original,Original,70.0,0.01236749,0.00015404,0.01245552
Original,Original,70.0,0.00989399,0.00017018,0.01720047
Original,Original,70.0,0.01236749,0.0001247,0.01008304
Original,Original,70.0,0.01095406,0.00013644,0.01245552
Original,Original,70.0,0.01236749,4.401e-05,0.00355872
Original,Original,70.0,0.01236749,0.0002274,0.01838671
Original,Original,70.0,0.01625442,0.00019282,0.0118624
Original,Original,70.0,0.01130742,0.00018108,0.01601423
Original,Original,70.0,0.01272085,0.00021126,0.01660735
Original,Original,70.0,0.01024735,0.00015195,0.014828
Original,Original,70.0,0.01272085,0.00011317,0.0088968
Original,Original,70.0,0.02084806,8.656e-05,0.00415184
Original,Original,70.0,0.01484099,0.00021126,0.01423488
Original,Original,70.0,0.01236749,0.00018339,0.014828
Original,Original,70.0,0.01625442,0.00023138,0.01423488
Original,Original,70.0,0.00989399,0.00010563,0.01067616
Original,Original,70.0,0.01236749,0.0002494,0.02016607
Original,Original,70.0,0.01236749,8.802e-05,0.00711744
Original,Original,70.0,0.01201413,0.00014964,0.01245552
Original,Original,70.0,0.00989399,8.216e-05,0.00830368
Original,Original,70.0,0.01272085,0.00014335,0.01126928
Original,Original,70.0,0.01272085,0.00026407,0.02075919
Original,Original,70.0,0.01908127,0.00031689,0.01660735
Original,Original,70.0,0.01837456,9.808e-05,0.00533808
Original,Original,70.0,0.01413428,0.00022635,0.01601423
Original,Original,70.0,0.01448763,9.452e-05,0.00652432
Original,Original,70.0,0.01342756,7.168e-05,0.00533808
Original,Original,70.0,0.01272085,0.00012072,0.00948992
Original,Original,70.0,0.01342756,8.761e-05,0.00652432
Original,Original,70.0,0.01342756,0.0001991,0.014828
Original,Original,70.0,0.01342756,0.0001991,0.014828
Original,Original,70.0,0.01413428,0.0002012,0.01423488
Original,Original,70.0,0.01024735,0.00011548,0.01126928
Original,Original,70.0,0.01130742,4.024e-05,0.00355872
Original,Original,70.0,0.01413428,0.00013413,0.00948992
Original,Original,70.0,0.01060071,0.0001509,0.01423488
Original,Original,70.0,0.01519435,0.00021629,0.01423488
Original,Original,70.0,0.01696113,8.048e-05,0.00474496
Original,Original,70.0,0.01095406,5.198e-05,0.00474496
Original,Original,70.0,0.01095406,0.00010395,0.00948992
Original,Original,70.0,0.01378092,0.00013078,0.00948992
Original,Original,70.0,0.01272085,0.00018862,0.014828
Original,Original,70.0,0.01519435,6.308e-05,0.00415184
Original,Original,70.0,0.01130742,0.00022132,0.01957295
Original,Original,70.0,0.01413428,0.0002515,0.01779359
Original,Original,70.0,0.01448763,7.734e-05,0.00533808
Original,Original,70.0,0.01696113,0.00014084,0.00830368
Original,Original,70.0,0.00918728,5.994e-05,0.00652432
Original,Original,70.0,0.01484099,0.00010563,0.00711744
Original,Original,70.0,0.01272085,0.00014335,0.01126928
Original,Original,70.0,0.0130742,0.00016285,0.01245552
Original,Original,70.0,0.01166078,0.00020749,0.01779359
Original,Original,70.0,0.01342756,5.575e-05,0.00415184
Original,Original,70.0,0.01342756,0.00013539,0.01008304
Original,Original,70.0,0.00954064,0.00010186,0.01067616
Original,Original,70.0,0.00954064,0.00011317,0.0118624
Original,Original,70.0,0.01378092,9.808e-05,0.00711744
Original,Original,70.0,0.01342756,0.00015132,0.01126928
Original,Original,70.0,0.01201413,7.126e-05,0.0059312
Original,Original,70.0,0.01272085,9.808e-05,0.00771056
Original,Original,70.0,0.01413428,0.00011737,0.00830368
Original,Original,70.0,0.01024735,0.00011548,0.01126928
Original,Original,70.0,0.0130742,6.204e-05,0.00474496
Original,Original,70.0,0.01378092,0.00022886,0.01660735
Original,Original,70.0,0.01201413,7.838e-05,0.00652432
Original,Original,70.0,0.0130742,0.00026366,0.02016607
Original,Original,70.0,0.0155477,7.377e-05,0.00474496
Original,Original,70.0,0.01519435,0.00027036,0.01779359
Original,Original,70.0,0.01272085,0.00015844,0.01245552
Original,Original,70.0,0.01272085,0.00018108,0.01423488
Original,Original,70.0,0.01060071,0.00019491,0.01838671
Original,Original,70.0,0.01166078,0.00017982,0.01542112
Original,Original,70.0,0.0130742,0.00021713,0.01660735
Original,Original,70.0,0.01060071,0.0001509,0.01423488
Original,Original,70.0,0.01236749,0.00022006,0.01779359
Original,Original,70.0,0.0130742,0.00013958,0.01067616
Original,Original,70.0,0.01201413,4.275e-05,0.00355872
Original,Original,70.0,0.01166078,0.00022824,0.01957295
Original,Original,70.0,0.0130742,0.00016285,0.01245552
Original,Original,70.0,0.01166078,0.00012449,0.01067616
Original,Original,70.0,0.01272085,5.281e-05,0.00415184
Original,Original,70.0,0.01130742,4.695e-05,0.00415184
Original,Original,70.0,0.01236749,0.00016138,0.01304864
Original,Original,70.0,0.01236749,8.802e-05,0.00711744
Original,Original,70.0,0.01130742,0.00016096,0.01423488
Original,Original,70.0,0.01201413,9.264e-05,0.00771056
Original,Original,70.0,0.01413428,0.00013413,0.00948992
Original,Original,70.0,0.0130742,6.979e-05,0.00533808
Original,Original,70.0,0.01236749,0.0002494,0.02016607
Original,Original,70.0,0.01660777,9.85e-05,0.0059312
Original,Original,70.0,0.01766784,0.00022006,0.01245552
Original,Original,70.0,0.00989399,4.108e-05,0.00415184
Original,Original,70.0,0.01130742,0.00012743,0.01126928
Original,Original,70.0,0.01378092,0.00027791,0.02016607
Original,Original,70.0,0.01236749,0.00016871,0.01364176
Original,Original,70.0,0.01095406,0.00015593,0.01423488
Original,Original,70.0,0.01166078,4.841e-05,0.00415184
Original,Original,70.0,0.01130742,0.00020791,0.01838671
Original,Original,70.0,0.01095406,5.198e-05,0.00474496
Original,Original,70.0,0.00954064,8.488e-05,0.0088968
Original,Original,70.0,0.01024735,0.00012764,0.01245552
Original,Original,70.0,0.01448763,0.00019764,0.01364176
Original,Original,70.0,0.01272085,0.00011317,0.0088968
Original,Original,70.0,0.01236749,0.00022006,0.01779359
Original,Original,70.0,0.01519435,9.012e-05,0.0059312
Original,Original,70.0,0.01236749,9.536e-05,0.00771056
Original,Original,70.0,0.00954064,2.829e-05,0.0029656
Original,Original,70.0,0.01342756,0.00027875,0.02075919
Original,Original,70.0,0.01236749,8.069e-05,0.00652432
Original,Original,70.0,0.01166078,0.00020749,0.01779359
Original,Original,70.0,0.01484099,0.00014084,0.00948992
Original,Original,70.0,0.01378092,0.00023704,0.01720047
Original,Original,70.0,0.01236749,0.00024207,0.01957295
Original,Original,70.0,0.01236749,0.00016138,0.01304864
Original,Original,70.0,0.01236749,3.668e-05,0.0029656
Original,Original,70.0,0.0155477,0.00017521,0.01126928
Original,Original,70.0,0.01236749,8.069e-05,0.00652432
Original,Original,70.0,0.01024735,0.0001641,0.01601423
Original,Original,70.0,0.01272085,0.00021126,0.01660735
Original,Original,70.0,0.01484099,0.00024647,0.01660735
Original,Original,70.0,0.01837456,0.00013078,0.00711744
Original,Original,70.0,0.01342756,0.00015132,0.01126928
Original,Original,70.0,0.01272085,0.00013581,0.01067616
Original,Original,70.0,0.01625442,0.00029887,0.01838671
Original,Original,70.0,0.01095406,0.00012994,0.0118624
Original,Original,70.0,0.00989399,0.00014084,0.01423488
Original,Original,70.0,0.0130742,0.00026366,0.02016607
Original,Original,70.0,0.00918728,3.269e-05,0.00355872
Original,Original,70.0,0.01130742,0.00012743,0.01126928
Original,Original,70.0,0.01166078,0.00019365,0.01660735
Original,Original,70.0,0.01166078,0.00020057,0.01720047
Original,Original,70.0,0.01872792,0.00017773,0.00948992
Original,Original,70.0,0.01272085,0.00016599,0.01304864
Original,Original,70.0,0.01095406,0.00018842,0.01720047
Original,Original,70.0,0.01060071,8.174e-05,0.00771056
Original,Original,70.0,0.01166078,0.00017291,0.014828
Original,Original,70.0,0.01448763,0.00013749,0.00948992
Original,Original,70.0,0.01166078,0.00011066,0.00948992
Original,Original,70.0,0.01095406,0.00015593,0.01423488
Original,Original,70.0,0.01060071,0.00011317,0.01067616
Original,Original,70.0,0.01236364,0.00011733,0.00948992
Original,Original,70.0,0.01090909,9.059e-05,0.00830368
Original,Original,70.0,0.01127273,6.017e-05,0.00533808
Original,Original,70.0,0.01018182,0.0001389,0.01364176
Original,Original,70.0,0.012,0.00010676,0.0088968
Original,Original,70.0,0.00945455,7.851e-05,0.00830368
Original,Original,70.0,0.01418182,7.57e-05,0.00533808
Original,Original,70.0,0.01018182,0.00012078,0.0118624
Original,Original,70.0,0.01236364,8.066e-05,0.00652432
Original,Original,70.0,0.00763636,3.623e-05,0.00474496
Original,Original,70.0,0.00981818,3.494e-05,0.00355872
Original,Original,70.0,0.01163636,0.00013804,0.0118624
Original,Original,70.0,0.01090909,7.117e-05,0.00652432
Original,Original,70.0,0.01090909,7.117e-05,0.00652432
Original,Original,70.0,0.01090909,0.00012294,0.01126928
Original,Original,70.0,0.01090909,0.00015529,0.01423488
Original,Original,70.0,0.012,4.982e-05,0.00415184
